id|uuid|slug|title|description|startDate|endDate|updateDate|addedDate|numberOfDisciplines|numberOfTeams|totalCount|card_id|project_ids
737|0a9d01a8-1b76-5624-ac0d-776c2578dd5e|p40oybrrk0ar1|MISC Odyssey|Building, implementing, and balancing MISC's exploration vessel, the Odyssey, as a game-ready vehicle.|1618790400000|1651795200000|1638239230000|1639461600000|2|2|||SC
738|99adee3b-48a2-5bc1-b939-664bf41fd602|qvviufr1cqczy|Miscellaneous Support|Includes general support for other teams, updating existing features, or small tasks that don't necessitate a full entry. |1609459200000|1664409600000|1611764538000|1639461600000|6|34|||SC,SQ42
739|8fc0f7f5-fcbe-5bf6-a6d6-979c1abbc1b6|i3r05bbupxmeb|Missile Operator Mode|Missiles will now be controlled under a dedicated missile operator mode, which gives players the option to select and fire specific missiles while operating in ships, such as the Vanguard, which allow for different types of missiles and torpedoes.|1609891200000|1624579200000|1637110251000|1639461600000|2|3||34|SC,SQ42
740|47230437-2be5-56c3-97da-a893f82db32c|df7yfomll04bv|Mounted Guns|Further expanding the player's arsenal by allowing them to take control of a mounted gun on either a vehicle or the ground. These weapons will offer greater firepower and stability at the cost of mobility.|1610323200000|1626998400000|1637110305000|1639461600000|3|3||80|SC,SQ42
741|0e540798-8246-52bd-90bd-5899866fbca0|n12wiexq0luvq|NPC Scheduler Service|The NPC Scheduler is meant to add and remove NPC's to the game, dynamically spawning them into and out of the 'verse based on NPC Archetype, Maximum number of NPC's in a given area, and the probabilities of those NPC Archetypes.|1614556800000|1661990400000|1608756893000|1639461600000|3|2|||SC
742|4386d39c-74ef-5b9b-8104-30162ad5fe33|xkooq3xm80s9n|Origin 400i|Building, balancing, and implementing Origin's luxury explorer, the 400i, into the game.|1610928000000|1634256000000|1637110293000|1639461600000|3|5||130|SC
743|29124bcb-a4c7-5ed1-bbff-d15d0b3e01b4|rhvp95yohx0pl|Origin 600i Gold Standard|Implementing, polishing, and optimizing all features required to bring the Origin 600i to gold standard.|1633305600000|1659571200000|1621428079000|1639461600000|2|3|||SC
744|dd2325a3-f865-5d03-b927-6f770ae9a5b6|xz7mai18yr9xs|Origin X1|Building, implementing, and balancing Origin's hover bike, the X1, as a flight-ready vehicle.|1643587200000|1656028800000|1634591893000|1639461600000|1|1|||SC
745|3c13afeb-5cbd-5535-8dd9-12436a5a5962|3afoobey8jbar|Orison V2|Improving Crusader's landing zone with more shops and expanding various services around the city.|1625529600000|1631577600000|1637110202000|1639461600000|4|7||132|SC
746|b1bfbc8f-6080-5466-98df-213aba18e508|ccfyr0am368p5|Persistent Habs|Work that grants players the ability to have their own Persistent Habs.|1633910400000|1636070400000|1617828206000|1639461600000|2|1|||SC
747|4a7916ce-6a37-5a3f-8a18-dcea03c677b4|x8mdafa7ky5dn|Persistent Hangars|"Work that grants players the ability to have their own Persistent Hangars. This will also bring changes to the Cargo gameplay loop by allowing players to pack their grids manually.
"|1620604800000|1638489600000|1637110207000|1639461600000|3|1||45|SC
748|ce514086-607f-585e-8939-d537e09609ee|22qmiobcit64m|Persistent Streaming and Server Meshing|Proprietary Server Meshing and Persistence Technology will allow Star Citizen to scale up it's shared universe across game servers. Eventually this technology will allow thousands of players to co-exist in the verse. Once the first version of this is implemented the number of servers and players will increase over successive versions.|1609459200000|1664409600000|1611716163000|1639461600000|3|14|||SC
749|b30536f9-3b0f-5985-a584-07ed66a17b66|wfonoo5iyj4pf|Physical QT Movement|Perform the QT movement within physics, along with efficient empty space checks along the QT path to determine when to drop out of QT if a potential intersection might occur. |1625443200000|1636329600000|1611716222000|1639461600000|1|1|||SC,SQ42
750|628c38b8-5eff-5705-a5f8-01f2a36e61dc|kjcb0qsrzliv5|Physical/Local Inventory Support|Adjusting shops and VMA to support the required API changes for local/physical inventory for players. Some of the transaction code will also be refactored, and several additional debugging options are being added so that we can identify problems and resolve bugs faster. The VMA will be updated so a player can only adjust their ship's loadout if they are in a location where they are currently storing other ship related items. |1616976000000|1625184000000|1637110196000|1639461600000|1|1||134|SC
751|1ffc09b8-c9db-5972-af18-4bfd0c1d35cf|5mxgx5pxu2ycx|Player Interaction Experience T1 - Lockers &amp; Inventory|Lockers T1 introduces a consistent way to store clothes, armor, and items in a physicalized state. Also includes a more robust and tactile method of storing items on shelves and attachment surfaces. This builds on the Personal Inventory, expanding the inventory UI to include lockers.|1630281600000|1664409600000|1617821822000|1639461600000|4|3|||SC,SQ42
752|b60a7c1d-cfa9-50a5-96ee-265fad6936be|kkx43s3k54tnp|Player Interaction Experience T2 - Visor HUD &amp; Helmet|Builds on the existing heads-up display (HUD) with a new look and feel. Includes a new equip and remove experience, boot-up and power-down sequences, and transitions between FPS and ship HUDs.|1645228800000|1664409600000|1608324683000|1639461600000|3|1|||SC,SQ42
753|4fdeb77f-de0f-5603-add4-cc64f3e4f9e6|ze5g3do3lijlm|Pyro Space Stations|Adding small rundown Rest Stop stations to the Pyro system, which provide basic services and use limited interiors.|1617321600000|1664409600000|1609780556000|1639461600000|3|6|||SC
754|0d7384c4-8ebb-5e16-9e6a-ff7387b71dd1|5jx5bc18cdok9|Quantum Simulation|Revealed at CitizenCon 2019, the Quantum Simulation will serve as the background economy for Star Citizen. Thousands of unseen simulated entities will carry out trade, commerce, piracy, and security to populate and inform other game systems.|1609459200000|1664409600000|1608319607000|1639461600000|2|1|||SC
755|f05e50b1-49e9-56c6-ad40-1279a8ff1161|ffao511sfca0t|Quantum Travel Experience|Updating Quantum Travel mechanic to move players in a more physically realistic way, and improve the general QT experience, adjusting how spooling/calibrating, interdictions and entering/exiting work.|1626912000000|1647302400000|1622668177000|1639461600000|2|1|||SC
756|4c33afa2-7288-5601-ae12-ec2523028ca7|8iluqwhkk0gvh|Radar, Scanning, and Ping|Radar is used to passively locate and track contacts, and display their whereabouts to the player. Scanning is used to obtain information about a specific entity. Ping actively finds additional contacts, or highlights volumes of space to investigate weak signatures, both of which are displayed via the radar and its AR HUD elements.|1609718400000|1627948800000|1637110280000|1639461600000|3|4||49|SC,SQ42
757|33baac98-ff3c-5c02-b1db-c33581e11bbb|7fzexivkf2skk|Reststop Hangar Replacements|Creating exterior pieces for small and medium Hangars that allow them to look and function properly as part of overall space station exteriors.|1626220800000|1640044800000|1624672178000|1639461600000|2|3|||SC
758|fdc99b0d-9451-5351-b36c-e693e4ac5555|8zvtskxqupmwm|Reward Service |Developing and implementing back-end systems capable of tracking stats and data per player, and awarding in-game rewards to them, as well as collecting, persisting and querying those player rewards|1641340800000|1658361600000|1622667448000|1639461600000|1|1|||SC
759|d4339226-a1e5-50f7-8e9a-7f8c7f16f511|rsulbse2zjhh3|Rivers and Basins|This tool allows rivers and basins to be further developed and readied for production use, in order to enhance the ecosystems of our planets. |1625616000000|1640044800000|1629831635000|1639461600000|3|3|||SC
760|cb1e08d0-98b2-52d7-9df0-4737e9be845d|bhuufmvljiwzk|RSI Constellation Taurus|Implementing and balancing RSI's hauling variant of the Constellation, the Taurus, as a flight ready ship in the game.|1610323200000|1625788800000|1637110290000|1639461600000|4|4||53|SC
761|ceb26298-ab16-5c72-ab4c-6d4f494358a2|n76pv7fpvwnlk|RSI Orion|Building, implementing, and balancing RSI's mining platform, the Orion, as a flight-ready vehicle.|1653868800000|1660867200000|1628644173000|1639461600000|1|1|||SC
762|a3900f7e-9922-5ea1-a8f4-47b12746a2e8|7taofwzl35i1p|RSI Scorpius|Building, implementing, and balancing RSI's heavy fighter, the Scorpius, as a flight-ready vehicle.|1609718400000|1651190400000|1637110287000|1639461600000|3|4||54|SC
763|ac25cd35-5dc9-5b4d-8e7a-32a047f6fafa|cex1wivftqaw6|Salvage T0|All back-end tech tasks related to creating the first pass of the salvage feature that will be used in future location and mission updates.|1618876800000|1652400000000|1637110316000|1639461600000|3|7||135|SC,SQ42
764|ef26e5bb-a58b-5efe-ba37-b4d8dbfcd06f|zojrooozmn197|Selling|This feature deals with the ability to sell items back to the shops. Players will have the ability to sell items from their local inventory to the shop using our Building Blocks Tech. This will also support a generalized loot system that will fill lockers and enemy's backpacks with a random assortment of items that can be looted and then taken back to shops to sell for money.|1619395200000|1643673600000|1635891158000|1639461600000|3|3||104|SC
765|e1a5334b-491e-53c8-86db-0d1be6f33b8b|76q2pncnt94b4|Shield Emitters|Converting ship shield-emitters into physical objects that can be targeted and destroyed, giving players the ability to permanently disable enemy shields.|1618790400000|1646092800000|1617821843000|1639461600000|2|2|||SC,SQ42
766|440f298b-c769-564d-9f3c-2431615432a5|k344glls3rfaq|Ship CPU|Designing and implementing computer blades for ships. Includes various blades that can be used to modify or improve certain aspects of a ship's functionality, such as unlocking more complex targeting abilities. |1611187200000|1664409600000|1611711273000|1639461600000|2|1|||SC,SQ42
767|6cc2b971-7850-5944-9928-dfccd51d2726|q6m1tl7dwqpa9|Ship to Ship Refueling|Implementing the systems that will allow players flying specific ships to refuel other ship and get paid for it. The player can fill those specific ships' fuel tanks from a station using an updated Rearm, Restock, Refuel interface at Landing Zones and Space Stations.|1614729600000|1639094400000|1637110268000|1639461600000|4|8||136|SC
768|ac96452b-91d2-5a95-b8d6-75954a9fd948|8kheqq3ulsd3y|Shops and Patrons|Vastly expand the interactive usables needed for an assortment of shops and patrons. We will be populating dozens of shops with the &lsquo;vendor&rsquo; behavior previously seen in the bartender. This will include the Coffee Stand, Pizza bar, Kiosks, and more |1616716800000|1638403200000|1637110084000|1639461600000|5|7|||SC
769|164d5ff7-d6b5-535b-9bc8-ca7387aaf60f|no588vjuwt8q7|Solar Burst|Solar Bursts are dangerous natural disasters that happen regularly around older stars like Pyro. In these instances, the sun erupts with an high energy particle wave, generated from its surface, traveling at 15% the speed of light through the entire star-system. This dangerous high energy particle wave can be avoided by hiding behind other objects that are big enough.|1632873600000|1640044800000|1637111268000|1639461600000|2|1|||SC
770|423e8564-33db-5dae-9c37-35743336fd21|udvlalbibuwg4|Space Mines|In space, players in certain ships will gain the ability to release different types of space mines in a coordinated fashion, in an attempt to trap, damage and capture enemies, or set up defensive perimeters.|1649030400000|1664409600000|1628644777000|1639461600000|1|2|||SC
771|eb8e8627-7588-52b5-b543-cc60c65eee2d|0kxmdtm67rgak|Spectrum Party Sync|Creating the ability to create a new party or view your current party in Spectrum.|1630454400000|1660780800000|1622667474000|1639461600000|1|1|||SC
772|0b8b25fb-8b7a-5bcc-957b-f136246d09f3|w489uig8qdbov|SQ42 - Vehicle Support|Polishing and iterating on various vehicles needed for the Squadron 42 single-player campaign.|1610323200000|1660780800000|1608591931000|1639461600000|5|6|||SQ42
773|2de96419-aea4-5740-b154-7aa6f55e5425|3hgcaihdi8ihr|System Broadcaster|Implementing a system that enables the scheduling of various types of server-wide communications to players.|1652054400000|1663200000000|1629903810000|1639461600000|1|1|||SC
774|c4dd6d7a-8d3c-5dff-89fa-5287a2688dfb|yiu46zy38uxhe|Unannounced|Unannounced Content|1612224000000|1637884800000|1608322444000|1639461600000|6|10|||SC
775|ff4e0225-a35a-5872-88ad-3d114fbe240a|cfejzq4w7diwo|Unannounced|Unannounced Vehicle|1624838400000|1639699200000|1617842490000|1639461600000|4|5|||SC
776|a3568196-0f0d-597c-a989-a4e1cc1fdb27|lgp176y28996t|Unannounced|Unannounced Vehicle|1618185600000|1644883200000|1618731734000|1639461600000|4|6|||SC
777|1f128812-9079-5d46-84e3-df83a90ad87f|gxiq4mofoiisf|Unannounced|Unannounced Vehicle|1625443200000|1656028800000|1621362028000|1639461600000|2|4|||SC
778|ffdd3f48-e087-581f-bffb-3ddbf9474c5a|0up363xa5n547|Unannounced|Unannounced Content|1625529600000|1645142400000|1621427495000|1639461600000|2|2|||SC
779|5222ae51-0b03-54e6-a018-e107fff2a2b1|etcbsx704u47q|Unannounced|Unannounced Tech|1630454400000|1664409600000|1621362094000|1639461600000|1|1|||SC
780|70f78c21-aad2-5f2e-9ff3-bbe7ef93cee1|qmctvvm9x5g69|Unannounced|Unannounced Vehicle|1650240000000|1663286400000|1637191134000|1639461600000|1|1|||SC
781|c0fd738f-93d0-5013-b4a7-a551618654c7|sit96ssmluwzy|Unannounced|Unannounced Vehicle|1635724800000|1663891200000|1637111203000|1639461600000|1|2|||SC
782|f8e1ebf6-3a82-5519-a8d2-bfe65993c8a3|ha4shc2o3egn9|Unannounced|Unannounced Vehicle|1644192000000|1652400000000|1637111195000|1639461600000|1|1|||SC
783|28e4f5e4-c198-5a35-83b5-3b47bbc9fb81|b78fhgwubcv54|Unannounced|Unannounced Vehicle|1656892800000|1664496000000|1637111184000|1639461600000|1|1|||SC
784|6f073818-556a-5347-914f-6dec46037129|z69267f1c1qgv|Vehicle Names and Serial Numbers|Adding the ability for ships that display custom player-assigned names on the side of their ships. Special serial numbers will also be shown, and all other ships will have unique serial numbers displayed, to identify them in the universe.|1612569600000|1613692800000|1637110264000|1639461600000|1|1||67|SC
785|4e19c82a-6041-5e16-a747-8af54a9a5efd|9y6utv5wv3mxr|Virtual AI Service|A service that drives the logic of Virtual AI, the go-between of Subsumption AI and Quanta AI.|1622419200000|1661990400000|1608756883000|1639461600000|1|1|||SC
786|a438f294-e3d2-52a0-9b92-410f1549c130|hf6wkrs4cdiie|Weapon Handling T2|Introduces character animations while interacting with and customizing FPS weapons. The aim is to add a tactile look and feel to weapon handling, supporting the wider goal of high-fidelity character interactions with all relevant objects in-game.|1641254400000|1645142400000|1617821811000|1639461600000|1|1|||SC,SQ42
787|0c708955-4c89-568d-8942-5c6b1c322a23|te5cczjgx79dq|Weapon Misfire &amp; Wear|Adding the potential for certain weapons to misfire or malfunction depending on various factors.|1633910400000|1652400000000|1617821735000|1639461600000|4|3|||SC,SQ42
788|4a542e6e-9b1c-5f81-8221-7dfcce888a1c|vv4ufswireni7|Zero G Push &amp; Pull|Adding the ability for the player to traverse surfaces in zero-g by pushing and pulling with their hands. This will come into play when the player is wearing an EVA suit without thrusters, or if thrusters are turned off.|1609718400000|1658448000000|1617821657000|1639461600000|2|3||85|SC,SQ42
789|1677911b-0c8a-527a-a5f2-0a33a3b49db8|le5xpn8yt0qjx|Crusader Genesis Starliner|Building, implementing, and balancing Crusader's passenger transport, the Genesis Starliner, as a flight-ready vehicle.||||1639548000000|||||
790|f5a10d0a-c641-5e21-96a3-7fd95539a572|kkdvj3plunfa9|MultiGrid SDF - Capital Ship Destruction|Enabling the interior of a ship to follow the exterior, allowing capital ships to split in two.||||1639548000000|||||
791|d44a0f2a-5ad6-5b38-ab06-69cfa478a13c|krzqq1260zags|Origin M50 Engine Swap|Update to allow players to swap the bespoke engine of the Origin M50 for other compatible components.||||1639548000000|||||
792|af426157-571f-5e58-bb29-62e39f0c624a|iywss0vdri8u0|Cockpit Button Animations|Finalize Gladius dashboard buttons with multi-states and fully demonstrable with a procedural animations for each state.||||1639548000000|||||
793|e834872d-f52c-59ee-8c56-baa2d96e73b2|sszqya69jci4s|Achievement Service|This service is responsible for the lifecycle and management of Game Achievements.|1629244800000|1632787200000|1611715233000|1639548000000|1|1|||SC
794|d95f1992-ed5a-5feb-9efa-ffd00202d9be|ghxuoc2lsveha|Aegis Redeemer|Encompasses all tasks, including design, art, audio, and tech, required for the implementation of the Aegis Redeemer gunship into the PU.|1610928000000|1637884800000|1639527949000|1639548000000|3|6||107|SC,SQ42
795|795bbe30-91ef-53b4-ac72-72a3c5c1573d|yorqz56d9b5bg|Anvil Spartan|Building, implementing, and balancing Anvil's armored personnel carrier, the Spartan, as a game-ready vehicle.|1625443200000|1638489600000|1639527949000|1639548000000|4|6||139|SC
796|adfee313-6707-5eb8-be2b-062cba2847f5|mbr7uq5vpdb2m|Area 18 Hospital Staff Outfits|Implementing variant outfits and loadouts for the staff of Area 18 hospitals.|1635120000000|1637280000000|1633477217000|1639548000000|1|1|||SC
797|f5756af9-24cc-55fe-bd38-a89084946612|402b06wumohj5|Argo RAFT|Building, implementing, and balancing Argo's medium hauler, the RAFT, as a game-ready vehicle.|1618790400000|1637884800000|1639527949000|1639548000000|3|5||140|SC
798|6d9764a6-c678-59df-99ab-0c4b4703f1d4|xffyseweue5kz|Atmospheric Pressure Damage|Atmospheric Pressure Damage is the damage players/NPCs or ships will receive in situations where the exterior pressure exceeds the pressure resistance of the corresponding ship/armor/suit.|1624320000000|1646092800000|1624672224000|1639548000000|2|2|||SC
799|b16db1e6-d713-5efe-8e16-a3cdf56ea644|i5p0qizcn146z|Behring S7 Ballistic Gatling|Designing and creating the Behring S7 Ballistic Gatling ship weapon. Includes asset creation, animation, and balancing.|1613347200000|1634256000000|1639527957000|1639548000000|2|3||111|SC,SQ42
800|77f8576d-c743-5c9b-8600-5306735437ed|sx9de473s0ht0|Behring S7 Laser Cannon|Designing and creating the Behring S7 Laser Cannon ship weapon. Includes asset creation, animation, and balancing.|1610928000000|1634256000000|1639527956000|1639548000000|2|3||112|SC,SQ42
801|4c105729-fba9-54ae-8a58-75649b47a111|7kfxh3qa8d1ez|Bombs|These systems will allow players in certain ships to drop a variety of powerful bombs over targets in atmosphere.|1609891200000|1636934400000|1639527958000|1639548000000|4|6||113|SC
802|3873dbe3-c1ed-5caf-a6fb-bb5b03bce830|42e91zsr4xs2f|Cargo System Refactor |Refactor to allow both found and purchased cargo to be picked up, moved around, and placed into the cargo grid of a ship.|1609718400000|1646092800000|1639527860000|1639548000000|3|4||114|SC
803|bbcbd952-a56a-5e4b-9cee-ac0cd1962d4b|gpgt0at1a4v61|Crusader Ares Starfighter Inferno|Building, implementing, and balancing the Crusader Ares Starfighter Inferno as a flight-ready vehicle.|1616371200000|1636675200000|1639527950000|1639548000000|3|5||115|SC
804|83f12632-5dc1-5086-8a57-aa9da8901e27|3ah930y2qmv2b|Crusader Ares Starfighter Ion|Building, implementing, and balancing the Crusader Ares Starfighter Ion as a flight-ready vehicle.|1616371200000|1636675200000|1639527950000|1639548000000|3|5||116|SC
805|974748ca-6749-5965-88b5-b3562d9bb0af|p6ad2qrfqj1gv|Curelife Medical Tool|Create a Curelife-branded medical tool for use in the field and within hospitals. This will be used by medics instead of the Multi-Tool.|1618185600000|1630022400000|1639527943000|1639548000000|3|4||118|SC,SQ42
806|8cb749fe-98ef-54b1-99a8-be6cebf7eee6|gc9nco1v95l85|Derelict Spaceships - Points of Interest|Points of interest that will be scattered on planets. They will be derelict spaceships with some type of activity (puzzle, traversal, hostile AI) and some type of reward for resolving said activity.|1617321600000|1663200000000|1639527826000|1639548000000|2|4||119|SC
807|a2622993-dece-59a4-93b6-4342cb549df2|hi69ph71prcji|Destructible Environments|This feature will allow individual pieces of foliage to be destroyed, and this can also be used to populate a destruction map to record data about ecosystem destruction.|1647388800000|1659484800000|1629924807000|1639548000000|1|1|||SC
808|317e65ae-ce05-5c0a-9213-e8e50164d1ae|ptng1a8tq1fv2|Disarray Ammunition|This is a new charged ballistic projectile that emits electromagnetic pulses, helping to not only damage the target but also to disrupt power systems.|1660867200000|1664409600000|1628644154000|1639548000000|1|1|||SC
809|aea81bff-a5f7-5767-afbd-8ab0f842880a|8y2u9zjn9r2rk|DNA Head Textures Update|Texture updates for DNA head archetypes that will improve texture quality for all DNA heads in Star Citizen and Squadron 42.|1633910400000|1638489600000|1639527101000|1639548000000|2|2||141|SC,SQ42
810|f984a852-457f-5610-b812-7af746c7fd88|7ruthnrbdma5s|Drake Vulture|Building, balancing, and implementing Drake Interplanetary's light salvage ship, the Vulture, into the game.|1622419200000|1647302400000|1639527911000|1639548000000|3|2||100|SC
811|352e8e8a-3023-5b11-93d0-31247542c1df|c87hpglg8ueoy|Ecosystem Enhancements|Enhancing the realism of plants and animals in their aspects and behaviors, to better immerse them in their respective environments.|1647388800000|1663113600000|1621427249000|1639548000000|1|1|||SC
812|112a1aa4-2cb9-554b-8010-b8e510310886|qa12nn6zyrop3|Enemy Ships|Construction and implementation of approved concepts for various enemy ships.|1609718400000|1625788800000|1608732100000|1639548000000|3|2|||SQ42
813|ff8b6507-0538-5972-8ffb-fc661c67b007|2kvs8yv2ssyjg|Fire Extinguisher|All tasks required to implement functioning fire extinguishers in-game. This feature will work alongside the fire hazard system.|1641254400000|1645142400000|1620970575000|1639548000000|1|1|||SC,SQ42
814|1f802039-c9bd-54a2-bf4a-6a7058cfa6e7|hmhfouy6flk5j|Flak Ammunition|This new damage type triggers on proximity or expiration, causing a concentrated burst of shrapnel to damage targets in an area.|1657238400000|1660780800000|1639528789000|1639548000000|1|1|||SC
815|b194da63-feea-5bf2-899b-047fb448e46a|8pqln31jo8jfv|Force Reactions |Expanding on the physics based reactions to physical forces. Actors are made to stagger and collide with their environment and experience inertia, regardless of being the pilot.|1609718400000|1624492800000|1639527413000|1639548000000|3|4||20|SC,SQ42
816|3e04cb89-83d5-5214-91c0-5e565df60a56|qtsxjk8fdzzfm|FPS Devices T1|While throwable and consumable devices already exist within Star Citizen as grenades and MedPens, further work on this system will enable us to more easily create new items with different effects when used. This includes the development of deployable devices, or items that can be carried around as part of a player loadout, equipped and deployed onto a surface.|1645228800000|1657238400000|1639529067000|1639548000000|1|1|||SC,SQ42
817|8d8d627d-c38a-5788-974e-7a0f51e75221|px688o5p3fmxv|FS-Tech-Anim - Asset Integration|Game dev integration of .skin and .dna files with addition of LOD optimization and fixes.|1619481600000|1640131200000|1617825084000|1639548000000|1|1|||SC,SQ42
818|57db4123-6704-5ec9-aea9-f8bc07519502|umxifhs2llfbq|Gen12 - Renderer T1|Generation 12 Rendering will replace the current DX11 renderer with a new rendering system.|1609718400000|1643673600000|1611716311000|1639548000000|2|4|||SC,SQ42
819|13019f0b-49f2-5bc1-abae-589974a6f912|k54i8xfwov1s9|Gravlev Physics Rework|A significant rework of the flight and driving model for gravlev vehicles when hovering. The aim is to improve general feel and stability, resulting in a far better experience for players using hover bikes.|1634342400000|1637884800000|1639527922000|1639548000000|2|2||121|SC
820|5239e2b0-103d-57c6-bfc1-a121acdce5ba|00jqyqkggtben|Greycat Industrial Tractor Tool|Designing and creating the dedicated tractor beam tool. This includes asset creation, animation, and balancing.|1615766400000|1639699200000|1612825837000|1639548000000|2|1|||SC,SQ42
821|5da1eff8-2183-57fd-9c9d-159a253e4654|33474a7cs0v1j|Hacking T0|All back-end tech tasks related to creating the first pass of the hacking feature that will be used in future location and mission updates. When implemented in-game this feature will be used to access systems and areas that have been previously closed to the player. The hacking process will be represented via a minigame that is displayed on the player's HUD visor.|1609718400000|1650585600000|1617820897000|1639548000000|4|9||78|SC,SQ42
822|ea297315-e370-5f63-8537-4776322ebfd4|1vkyawipgb68e|Incendiary Ammunition|This is a new ballistic projectile that burns on impact, causing the target to take damage over time and potentially causing items in the environment to catch fire.|1660867200000|1664409600000|1628644163000|1639548000000|1|1|||SC
823|a775fcbc-9353-5136-a664-f63b7e323ec8|b294s1h2u5fda|Lava Tech|Modifying and tuning river tech to produce impressive lava rivers and lakes.|1644969600000|1647302400000|1621427544000|1639548000000|1|1|||SC
824|a7a7e450-71a9-58bb-a6f0-b350a09804d7|3fbborm2578lc|Life Support T0|Implementing the first iteration of onboard life support systems in ships, which entails a ship component that generates air when turned on, and management of said life support component within the vehicle loadout manager.|1618790400000|1664409600000|1620229996000|1639548000000|3|3|||SC
825|7ff9456e-7161-5f15-bc69-06f00d7a1ac6|zycubzkd5pn9a|Lockable Containers|Lockable Containers will add the ability for designers to lock entities with either physical or electronic locks, which can be opened with a key or forced open via cutting, destroying, or hacking the lock.|1636416000000|1660780800000|1639528839000|1639548000000|2|1|||SC
826|2d69c80d-de87-5e3f-a401-d4df1f911086|i1pvj7xr6yodu|Login Flow|Improving the login process to allow for more stability and easier analysis of errors, as well as improvements to queue that will help streamline the login process, particularly in instances of high concurrency.|1629244800000|1647388800000|1622667458000|1639548000000|1|1|||SC
827|867d4db1-b053-5694-9c7b-d805248fdfc7|bfkqi5r7dvz1f|Loot Generation T0|Implementing the systems that generate containers throughout the persistent universe (crates/lockers/boxes) that contain dynamically populated, randomized loot.|1614729600000|1629158400000|1639527649000|1639548000000|4|5||125|SC
828|f3d3ae91-f986-5057-96d1-fa82e3cb3de2|mbmjis7brhzg7|Loot Generation T1|This system deals with the generation of lootable containers throughout the world, their contents and how they can be accessed/broken in to.|1628899200000|1664409600000|1617825005000|1639548000000|4|2|||SC
829|bc5bb07a-35b4-5068-9201-565306fab77b|mckqpqjm2zzyb|Mag Stripping/Refill|This will allow players to strip found weapons of their ammunition. They can then remove each bullet and refill their own magazines manually or via a bullet reloader. This is only compatible with ballistic ammunition.|1610323200000|1622764800000|1617821107000|1639548000000|2|1|||SC,SQ42
830|4dfa2354-bd92-5d51-a488-a51bcf3cf4f6|0hjlqfcbfi08b|Mining Gadgets|Mining Gadgets will help to modify the rock and assist the player with mining a Deposit. The player can attach a device physically to a mineable deposit in FPS to modify its stats, making mining either easier and safer, or quicker and riskier.|1612224000000|1640044800000|1639527958000|1639548000000|5|6||142|SC
831|8d422c7c-6f2d-535d-a285-021999c1f1f5|i7j6aonq4inm9|MISC Hull A|Encompasses all tasks, including design, art, audio, and tech required for the implementation of the MISC Hull-A cargo hauler in the PU.|1624838400000|1644883200000|1639527925000|1639548000000|4|4||32|SC
832|e5975c1a-6422-5621-a958-a9e16ee479ee|amfnzbir75lb4|MISC Hull C|Encompasses all tasks, including design, art, audio, and tech, required for the implementation of the MISC Hull-C heavy cargo hauler into the PU.|1615161600000|1639699200000|1639527935000|1639548000000|5|7||127|SC,SQ42
833|8fc0f7f5-fcbe-5bf6-a6d6-979c1abbc1b6|i3r05bbupxmeb|Missile Operator Mode|Missiles will now be controlled under a dedicated missile operator mode, which gives players the option to select and fire specific missiles while operating in ships, such as the Vanguard, which allow for different types of missiles and torpedoes.|1609891200000|1624579200000|1639527904000|1639548000000|2|3||34|SC,SQ42
834|47230437-2be5-56c3-97da-a893f82db32c|df7yfomll04bv|Mounted Guns|Further expanding the player's arsenal by allowing them to take control of a mounted gun on either a vehicle or the ground. These weapons will offer greater firepower and stability at the cost of mobility.|1610323200000|1626998400000|1639527957000|1639548000000|3|3||80|SC,SQ42
835|c82f1e57-c01f-555c-aec2-c36fa76432de|3ecdcrvcqeqnk|Move Planet to Compute|Planetary terrain chunks have an important screen rendering fill-rate. Distant terrain shading attributes are computed on a per pixel basis which is not necessary most of of the time. By using a compute shader we can simplify and reduce the pixel shader cost to boost the overall terrain rendering performance. |1634083200000|1651017600000|1611718810000|1639548000000|1|1|||SC,SQ42
836|4386d39c-74ef-5b9b-8104-30162ad5fe33|xkooq3xm80s9n|Origin 400i|Building, balancing, and implementing Origin's luxury explorer, the 400i, into the game.|1610928000000|1634256000000|1639527945000|1639548000000|3|5||130|SC
837|3c13afeb-5cbd-5535-8dd9-12436a5a5962|3afoobey8jbar|Orison V2|Improving Crusader's landing zone with more shops and expanding various services around the city.|1625529600000|1631577600000|1639527854000|1639548000000|4|7||132|SC
838|ac7ffc63-04f1-57cd-97b9-8c140d0b712d|2l41u7q012cwc|Outpost Homestead - Independent &amp; Outlaw|A small home for AI to live and shelter. They consist of a central hub and a few optional internal and external modules. They provide the basic necessities to support a small group of people for an indefinite amount of time.|1609804800000|1648512000000|1626282275000|1639548000000|4|7|||SC
839|4a7916ce-6a37-5a3f-8a18-dcea03c677b4|x8mdafa7ky5dn|Persistent Hangars|"Work that grants players the ability to have their own Persistent Hangars. This will also bring changes to the Cargo gameplay loop by allowing players to pack their grids manually.
"|1620604800000|1638489600000|1639527859000|1639548000000|3|1||45|SC
840|628c38b8-5eff-5705-a5f8-01f2a36e61dc|kjcb0qsrzliv5|Physical/Local Inventory Support|Adjusting shops and VMA to support the required API changes for local/physical inventory for players. Some of the transaction code will also be refactored, and several additional debugging options are being added so that we can identify problems and resolve bugs faster. The VMA will be updated so a player can only adjust their ship's loadout if they are in a location where they are currently storing other ship related items. |1616976000000|1625184000000|1639527848000|1639548000000|1|1||134|SC
